Szkoła;Klasa;Uczeń;Lokalizacja;Typ;Metoda;Liczba_uczniów;Płeć;Obiad;Pre_test;Post_test
VVTVA;7BL;FQUMU;miejska;publiczna;standardowa;29;dziewczynka;kwalifikuje się;38;52
VVTVA;7BL;H2WZ7;miejska;publiczna;standardowa;29;dziewczynka;kwalifikuje się;38;49
VVTVA;7BL;JGQ0Z;miejska;publiczna;standardowa;29;dziewczynka;kwalifikuje się;42;48
VVTVA;7BL;KBJ1D;miejska;publiczna;standardowa;29;chłopiec;kwalifikuje się;43;53
VVTVA;7BL;L1BB3;miejska;publiczna;standardowa;29;dziewczynka;kwalifikuje się;45;48
VVTVA;7BL;MIGFL;miejska;publiczna;standardowa;29;dziewczynka;kwalifikuje się;41;48
VVTVA;7BL;MP34B;miejska;publiczna;standardowa;29;dziewczynka;kwalifikuje się;40;50
VVTVA;7BL;NW57G;miejska;publiczna;standardowa;29;dziewczynka;kwalifikuje się;43;53
VVTVA;7BL;P4T8T;miejska;publiczna;standardowa;29;dziewczynka;kwalifikuje się;43;51
VVTVA;7BL;PVNY9;miejska;publiczna;standardowa;29;chłopiec;kwalifikuje się;42;49
VVTVA;7BL;QRZUK;miejska;publiczna;standardowa;29;chłopiec;kwalifikuje się;41;51
VVTVA;7BL;RC59J;miejska;publiczna;standardowa;29;dziewczynka;kwalifikuje się;57;62
VVTVA;7BL;TIVFF;miejska;publiczna;standardowa;29;dziewczynka;kwalifikuje się;40;49
VVTVA;7BL;TOJEJ;miejska;publiczna;standardowa;29;chłopiec;kwalifikuje się;39;50
VVTVA;7BL;TRHW9;miejska;publiczna;standardowa;29;dziewczynka;kwalifikuje się;40;53
VVTVA;7BL;U3U5H;miejska;publiczna;standardowa;29;chłopiec;kwalifikuje się;43;46
VVTVA;7BL;VQB53;miejska;publiczna;standardowa;29;dziewczynka;kwalifikuje się;38;50
VVTVA;7BL;VSJ34;miejska;publiczna;standardowa;29;chłopiec;kwalifikuje się;46;54
VVTVA;7BL;VVZRY;miejska;publiczna;standardowa;29;dziewczynka;kwalifikuje się;40;47
VVTVA;7BL;W5895;miejska;publiczna;standardowa;29;dziewczynka;kwalifikuje się;35;46
VVTVA;7BL;YED8S;miejska;publiczna;standardowa;29;dziewczynka;kwalifikuje się;40;53
VVTVA;A93;0CSKF;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;31;49
VVTVA;A93;0JIY9;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;30;49
VVTVA;A93;1LC61;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;34;49
VVTVA;A93;2MA9Q;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;34;51
VVTVA;A93;4Q5SZ;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;32;48
VVTVA;A93;4YT5N;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;30;43
VVTVA;A93;50ZC7;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;31;45
VVTVA;A93;5N7ID;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;28;46
VVTVA;A93;6KU2U;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;30;46
VVTVA;A93;70JDC;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;33;45
VVTVA;A93;9NW7W;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;34;50
VVTVA;A93;A84RV;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;22;47
VVTVA;A93;C1MCZ;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;31;47
VVTVA;A93;CB2FT;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;35;54
VVTVA;A93;G8OOV;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;30;43
VVTVA;A93;H1U8Q;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;31;49
VVTVA;A93;H9OAN;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;29;48
VVTVA;A93;HY8JN;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;29;39
VVTVA;A93;J4PGQ;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;29;47
VVTVA;A93;JDLDM;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;30;47
VVTVA;A93;K5OC0;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;38;52
VVTVA;A93;LBM49;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;35;49
VVTVA;A93;NU14D;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;31;48
VVTVA;A93;QRX9B;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;32;45
VVTVA;A93;S7D4C;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;35;53
VVTVA;A93;T03G6;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;35;52
VVTVA;A93;U1ACT;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;32;48
VVTVA;A93;VCB7U;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;30;49
VVTVA;A93;XK2EB;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;34;46
VVTVA;A93;ZZGRB;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;32;47
VVTVA;TB5;0G8PS;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;41;51
VVTVA;TB5;0QJP2;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;35;53
VVTVA;TB5;2J7T0;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;37;49
VVTVA;TB5;3M3RV;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;38;52
VVTVA;TB5;4GUB6;miejska;publiczna;standardowa;25;chłopiec;kwalifikuje się;36;45
VVTVA;TB5;4OIRE;miejska;publiczna;standardowa;25;chłopiec;kwalifikuje się;38;48
VVTVA;TB5;59212;miejska;publiczna;standardowa;25;chłopiec;kwalifikuje się;40;48
VVTVA;TB5;925X9;miejska;publiczna;standardowa;25;chłopiec;kwalifikuje się;42;54
VVTVA;TB5;G5H8L;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;39;54
VVTVA;TB5;GPML4;miejska;publiczna;standardowa;25;chłopiec;kwalifikuje się;41;45
VVTVA;TB5;K4MPY;miejska;publiczna;standardowa;25;chłopiec;kwalifikuje się;40;49
VVTVA;TB5;N2XBL;miejska;publiczna;standardowa;25;chłopiec;kwalifikuje się;37;47
VVTVA;TB5;N3AUM;miejska;publiczna;standardowa;25;chłopiec;kwalifikuje się;37;51
VVTVA;TB5;NANUJ;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;38;51
VVTVA;TB5;NGT5E;miejska;publiczna;standardowa;25;chłopiec;kwalifikuje się;42;48
VVTVA;TB5;P27OQ;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;36;50
VVTVA;TB5;PCXJH;miejska;publiczna;standardowa;25;chłopiec;kwalifikuje się;40;49
VVTVA;TB5;R79FQ;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;40;50
VVTVA;TB5;S9W29;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;40;50
VVTVA;TB5;SSNCF;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;41;54
VVTVA;TB5;TJBLQ;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;40;49
VVTVA;TB5;XBNC5;miejska;publiczna;standardowa;25;dziewczynka;kwalifikuje się;41;49
VVTVA;TB5;ZBEKA;miejska;publiczna;standardowa;25;chłopiec;kwalifikuje się;40;47
VVTVA;TB5;ZO5AZ;miejska;publiczna;standardowa;25;chłopiec;kwalifikuje się;36;50
VVTVA;TB5;ZSJWH;miejska;publiczna;standardowa;25;dziewczynka;nie kwalifikuje się;41;62
VVTVA;YTB;0797N;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;34;47
VVTVA;YTB;0DG2C;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;30;48
VVTVA;YTB;1DAZA;miejska;publiczna;eksperymentalna;30;dziewczynka;nie kwalifikuje się;35;49
VVTVA;YTB;2PYGZ;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;37;50
VVTVA;YTB;4O9S7;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;30;47
VVTVA;YTB;4SH2S;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;29;48
VVTVA;YTB;55LK7;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;36;52
VVTVA;YTB;8B9F4;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;32;50
VVTVA;YTB;CJSVH;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;28;42
VVTVA;YTB;D1CF9;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;30;47
VVTVA;YTB;DC2NZ;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;33;47
VVTVA;YTB;G1D76;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;33;45
VVTVA;YTB;GZ4RT;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;35;52
VVTVA;YTB;HRW4T;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;34;53
VVTVA;YTB;IKNTB;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;33;47
VVTVA;YTB;IWYXK;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;32;52
VVTVA;YTB;L9OB0;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;35;48
VVTVA;YTB;M0WG3;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;34;46
VVTVA;YTB;M4R5B;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;33;48
VVTVA;YTB;PJHRU;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;30;48
VVTVA;YTB;QIHFX;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;32;52
VVTVA;YTB;QIOYE;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;28;45
VVTVA;YTB;SEB4N;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;32;44
VVTVA;YTB;SZR80;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;31;51
VVTVA;YTB;T0WEF;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;34;49
VVTVA;YTB;UIHRK;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;29;44
VVTVA;YTB;WZ6C2;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;34;49
VVTVA;YTB;Y5PIH;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;33;52
VVTVA;YTB;YU2SU;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;33;49
VVTVA;YTB;YXR0L;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;37;52
ZMNYA;1UU;16XHE;podmiejska;publiczna;eksperymentalna;24;dziewczynka;nie kwalifikuje się;66;86
ZMNYA;1UU;5A1B5;podmiejska;publiczna;eksperymentalna;24;dziewczynka;nie kwalifikuje się;73;83
ZMNYA;1UU;5SPC0;podmiejska;publiczna;eksperymentalna;24;dziewczynka;nie kwalifikuje się;65;74
ZMNYA;1UU;A6LGX;podmiejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;62;81
ZMNYA;1UU;B4HL9;podmiejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;66;85
ZMNYA;1UU;BG529;podmiejska;publiczna;eksperymentalna;24;dziewczynka;nie kwalifikuje się;66;81
ZMNYA;1UU;BN7PS;podmiejska;publiczna;eksperymentalna;24;dziewczynka;nie kwalifikuje się;70;82
ZMNYA;1UU;C3HZR;podmiejska;publiczna;eksperymentalna;24;dziewczynka;nie kwalifikuje się;69;82
ZMNYA;1UU;DP3H5;podmiejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;68;80
ZMNYA;1UU;HTRAZ;podmiejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;62;82
ZMNYA;1UU;I55J5;podmiejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;60;74
ZMNYA;1UU;M9WKI;podmiejska;publiczna;eksperymentalna;24;dziewczynka;nie kwalifikuje się;66;91
ZMNYA;1UU;MESYT;podmiejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;65;78
ZMNYA;1UU;PKBZJ;podmiejska;publiczna;eksperymentalna;24;dziewczynka;nie kwalifikuje się;67;81
ZMNYA;1UU;RB07N;podmiejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;66;80
ZMNYA;1UU;S0FNE;podmiejska;publiczna;eksperymentalna;24;dziewczynka;kwalifikuje się;61;82
ZMNYA;1UU;S5K17;podmiejska;publiczna;eksperymentalna;24;dziewczynka;nie kwalifikuje się;67;78
ZMNYA;1UU;THYVQ;podmiejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;66;83
ZMNYA;1UU;TNDD2;podmiejska;publiczna;eksperymentalna;24;chłopiec;kwalifikuje się;65;81
ZMNYA;1UU;ULC89;podmiejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;61;80
ZMNYA;1UU;ULX1M;podmiejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;66;80
ZMNYA;1UU;VNYVB;podmiejska;publiczna;eksperymentalna;24;dziewczynka;nie kwalifikuje się;62;79
ZMNYA;1UU;VYPIZ;podmiejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;64;77
ZMNYA;1UU;ZX8TB;podmiejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;70;83
ZMNYA;4NN;0QDDH;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;63;75
ZMNYA;4NN;0ZQYJ;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;65;76
ZMNYA;4NN;1ZWVL;podmiejska;publiczna;standardowa;22;chłopiec;kwalifikuje się;58;68
ZMNYA;4NN;3DTQB;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;63;78
ZMNYA;4NN;46P8Y;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;65;72
ZMNYA;4NN;4KPNR;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;74;72
ZMNYA;4NN;4R4Z0;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;70;81
ZMNYA;4NN;4YJOE;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;71;78
ZMNYA;4NN;7BEF7;podmiejska;publiczna;standardowa;22;chłopiec;kwalifikuje się;61;66
ZMNYA;4NN;EXMME;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;68;73
ZMNYA;4NN;FHSAV;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;62;68
ZMNYA;4NN;H4GR3;podmiejska;publiczna;standardowa;22;chłopiec;kwalifikuje się;56;69
ZMNYA;4NN;M7JDV;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;66;74
ZMNYA;4NN;O8XZF;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;65;69
ZMNYA;4NN;OIM1Z;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;66;77
ZMNYA;4NN;OQQRA;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;63;77
ZMNYA;4NN;PU6GL;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;66;77
ZMNYA;4NN;R63EU;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;71;80
ZMNYA;4NN;RXDYK;podmiejska;publiczna;standardowa;22;dziewczynka;kwalifikuje się;64;69
ZMNYA;4NN;T7W1C;podmiejska;publiczna;standardowa;22;chłopiec;kwalifikuje się;59;71
ZMNYA;4NN;VHOWB;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;67;70
ZMNYA;4NN;W9Z34;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;63;76
ZMNYA;V77;3IMPL;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;79;94
ZMNYA;V77;4QLN0;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;81;90
ZMNYA;V77;4RLML;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;75;94
ZMNYA;V77;50XI0;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;77;89
ZMNYA;V77;AGNIN;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;68;87
ZMNYA;V77;AYQBQ;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;73;91
ZMNYA;V77;B15UA;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;69;89
ZMNYA;V77;B3Z3I;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;75;94
ZMNYA;V77;C6ESF;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;69;85
ZMNYA;V77;GRE0J;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;72;85
ZMNYA;V77;H0FE9;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;79;93
ZMNYA;V77;HK7UN;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;74;94
ZMNYA;V77;JZJZ5;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;76;90
ZMNYA;V77;M8LLN;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;73;94
ZMNYA;V77;MKQ5V;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;74;87
ZMNYA;V77;MLDXH;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;79;94
ZMNYA;V77;NM0PL;podmiejska;publiczna;eksperymentalna;23;dziewczynka;kwalifikuje się;74;92
ZMNYA;V77;NRHVW;podmiejska;publiczna;eksperymentalna;23;dziewczynka;nie kwalifikuje się;72;88
ZMNYA;V77;NZ8Y5;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;74;84
ZMNYA;V77;O4C5C;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;69;86
ZMNYA;V77;QEVVU;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;74;90
ZMNYA;V77;WV4F0;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;70;87
ZMNYA;V77;ZT5SN;podmiejska;publiczna;eksperymentalna;23;chłopiec;nie kwalifikuje się;76;95
ZOWMK;CII;14BAR;miejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;45;60
ZOWMK;CII;3MRKS;miejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;49;58
ZOWMK;CII;5WRPI;miejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;53;56
ZOWMK;CII;5YI2B;miejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;47;55
ZOWMK;CII;6J0JA;miejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;49;59
ZOWMK;CII;98TI9;miejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;49;59
ZOWMK;CII;99HQT;miejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;41;53
ZOWMK;CII;AOI1Q;miejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;54;63
ZOWMK;CII;BR251;miejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;52;60
ZOWMK;CII;CMBNG;miejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;49;59
ZOWMK;CII;DAAHG;miejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;46;58
ZOWMK;CII;DUWJP;miejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;48;59
ZOWMK;CII;H6YJI;miejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;46;57
ZOWMK;CII;H8BK5;miejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;43;55
ZOWMK;CII;HSDFE;miejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;45;59
ZOWMK;CII;KEX5T;miejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;52;62
ZOWMK;CII;LAO5O;miejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;48;59
ZOWMK;CII;LNU0R;miejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;53;63
ZOWMK;CII;N3QE5;miejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;46;56
ZOWMK;CII;N87VR;miejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;54;61
ZOWMK;CII;QJUR1;miejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;47;61
ZOWMK;CII;RYOCW;miejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;49;57
ZOWMK;CII;S4YGT;miejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;50;62
ZOWMK;CII;TDY78;miejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;46;54
ZOWMK;CII;TRR2F;miejska;publiczna;standardowa;27;dziewczynka;nie kwalifikuje się;54;60
ZOWMK;CII;UNO2K;miejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;46;55
ZOWMK;CII;Z38SS;miejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;52;62
ZOWMK;Q0E;0VPKP;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;32;55
ZOWMK;Q0E;0WLKR;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;25;53
ZOWMK;Q0E;0XMEO;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;33;54
ZOWMK;Q0E;2E8OY;miejska;publiczna;eksperymentalna;30;dziewczynka;nie kwalifikuje się;44;56
ZOWMK;Q0E;4SLJH;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;34;54
ZOWMK;Q0E;59TVE;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;38;53
ZOWMK;Q0E;7LUSQ;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;34;50
ZOWMK;Q0E;86NLD;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;39;54
ZOWMK;Q0E;ARY9N;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;41;55
ZOWMK;Q0E;C1PHS;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;36;52
ZOWMK;Q0E;CHF6W;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;38;53
ZOWMK;Q0E;CUT9U;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;38;52
ZOWMK;Q0E;FDPKM;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;37;52
ZOWMK;Q0E;FE2K4;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;35;52
ZOWMK;Q0E;G0LQX;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;30;48
ZOWMK;Q0E;GI9G6;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;38;53
ZOWMK;Q0E;GRQ2T;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;38;50
ZOWMK;Q0E;JM8WM;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;36;55
ZOWMK;Q0E;K6FWQ;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;37;57
ZOWMK;Q0E;N3CCG;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;35;59
ZOWMK;Q0E;O0K98;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;41;54
ZOWMK;Q0E;S6982;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;37;53
ZOWMK;Q0E;SED9R;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;37;54
ZOWMK;Q0E;STM05;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;39;49
ZOWMK;Q0E;TAFUM;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;37;53
ZOWMK;Q0E;TXOOF;miejska;publiczna;eksperymentalna;30;dziewczynka;nie kwalifikuje się;40;55
ZOWMK;Q0E;UKCBM;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;34;50
ZOWMK;Q0E;VCHRB;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;38;53
ZOWMK;Q0E;WX1CZ;miejska;publiczna;eksperymentalna;30;chłopiec;kwalifikuje się;39;56
ZOWMK;Q0E;X42WM;miejska;publiczna;eksperymentalna;30;dziewczynka;kwalifikuje się;36;49
ZOWMK;QA2;03TIL;miejska;publiczna;standardowa;30;dziewczynka;kwalifikuje się;46;49
ZOWMK;QA2;0FC2B;miejska;publiczna;standardowa;30;dziewczynka;nie kwalifikuje się;43;52
ZOWMK;QA2;1OKDF;miejska;publiczna;standardowa;30;dziewczynka;kwalifikuje się;40;49
ZOWMK;QA2;1PZC1;miejska;publiczna;standardowa;30;dziewczynka;kwalifikuje się;45;51
ZOWMK;QA2;286RT;miejska;publiczna;standardowa;30;dziewczynka;kwalifikuje się;39;50
ZOWMK;QA2;2IJFL;miejska;publiczna;standardowa;30;chłopiec;kwalifikuje się;39;51
ZOWMK;QA2;3IBYC;miejska;publiczna;standardowa;30;chłopiec;nie kwalifikuje się;43;53
ZOWMK;QA2;4FOEZ;miejska;publiczna;standardowa;30;dziewczynka;kwalifikuje się;45;51
ZOWMK;QA2;6W3J2;miejska;publiczna;standardowa;30;dziewczynka;kwalifikuje się;44;53
ZOWMK;QA2;7ZH49;miejska;publiczna;standardowa;30;dziewczynka;kwalifikuje się;46;50
ZOWMK;QA2;8TZ7Z;miejska;publiczna;standardowa;30;chłopiec;kwalifikuje się;44;54
ZOWMK;QA2;9GPZN;miejska;publiczna;standardowa;30;chłopiec;kwalifikuje się;37;50
ZOWMK;QA2;A0OEB;miejska;publiczna;standardowa;30;dziewczynka;kwalifikuje się;41;52
ZOWMK;QA2;B7AE1;miejska;publiczna;standardowa;30;chłopiec;kwalifikuje się;38;48
ZOWMK;QA2;C8BRE;miejska;publiczna;standardowa;30;chłopiec;kwalifikuje się;40;53
ZOWMK;QA2;D7CTP;miejska;publiczna;standardowa;30;dziewczynka;kwalifikuje się;37;47
ZOWMK;QA2;FPUKO;miejska;publiczna;standardowa;30;dziewczynka;kwalifikuje się;38;52
ZOWMK;QA2;HHNNN;miejska;publiczna;standardowa;30;dziewczynka;nie kwalifikuje się;45;57
ZOWMK;QA2;KLN48;miejska;publiczna;standardowa;30;dziewczynka;kwalifikuje się;47;55
ZOWMK;QA2;MKTFW;miejska;publiczna;standardowa;30;dziewczynka;kwalifikuje się;44;52
ZOWMK;QA2;O5RMI;miejska;publiczna;standardowa;30;dziewczynka;kwalifikuje się;43;45
ZOWMK;QA2;QOOMM;miejska;publiczna;standardowa;30;chłopiec;kwalifikuje się;37;46
ZOWMK;QA2;QVUI0;miejska;publiczna;standardowa;30;chłopiec;kwalifikuje się;38;50
